parents_count	thing_to
1	/thing:18860
1	/thing:18862
1	/thing:18868
1	/thing:18879
1	/thing:18880
1	/thing:18884
1	/thing:18885
1	/thing:18887
1	/thing:18897
1	/thing:18900
1	/thing:18907
1	/thing:18909
1	/thing:18912
1	/thing:18917
1	/thing:18918
1	/thing:18922
1	/thing:18925
1	/thing:18937
1	/thing:18939
1	/thing:18941
1	/thing:18959
1	/thing:18977
1	/thing:18980
1	/thing:18986
1	/thing:1899
1	/thing:18993
1	/thing:19000
1	/thing:19004
1	/thing:19014
1	/thing:19015
1	/thing:19018
1	/thing:19024
1	/thing:19029
1	/thing:19042
1	/thing:19046
1	/thing:19066
1	/thing:19067
1	/thing:19090
1	/thing:19105
1	/thing:19111
1	/thing:19118
1	/thing:19119
1	/thing:19122
1	/thing:19123
1	/thing:19124
1	/thing:19126
1	/thing:19134
1	/thing:19137
1	/thing:19139
1	/thing:19142
1	/thing:19156
1	/thing:19157
1	/thing:19160
1	/thing:19162
1	/thing:19168
1	/thing:19169
1	/thing:19170
1	/thing:19173
1	/thing:19179
1	/thing:19204
1	/thing:19223
1	/thing:19227
1	/thing:19232
1	/thing:19233
1	/thing:19243
1	/thing:19254
1	/thing:19256
1	/thing:19257
1	/thing:19260
1	/thing:19263
1	/thing:19265
1	/thing:19273
1	/thing:19283
1	/thing:19284
1	/thing:19287
1	/thing:19292
1	/thing:19294
1	/thing:19297
1	/thing:1930
1	/thing:19300
1	/thing:19304
1	/thing:19309
1	/thing:19313
1	/thing:1935
1	/thing:19360
1	/thing:19377
1	/thing:19386
1	/thing:19387
1	/thing:19394
1	/thing:19397
1	/thing:19406
1	/thing:1941
1	/thing:19413
1	/thing:19420
1	/thing:19434
1	/thing:19437
1	/thing:19445
1	/thing:19460
1	/thing:1947
1	/thing:19476
1	/thing:19480
1	/thing:19495
1	/thing:19503
1	/thing:19525
1	/thing:19532
1	/thing:1954
1	/thing:19542
1	/thing:19555
1	/thing:19557
1	/thing:1960
1	/thing:19629
1	/thing:1963
1	/thing:19634
1	/thing:19641
1	/thing:19673
1	/thing:19674
1	/thing:1968
1	/thing:19686
1	/thing:19688
1	/thing:19706
1	/thing:1971
1	/thing:19714
1	/thing:19741
1	/thing:19752
1	/thing:19758
1	/thing:19764
1	/thing:19771
1	/thing:19780
1	/thing:1979
1	/thing:19815
1	/thing:19817
1	/thing:19836
1	/thing:19842
1	/thing:19844
1	/thing:19886
1	/thing:19888
1	/thing:19891
1	/thing:19902
1	/thing:19903
1	/thing:19925
1	/thing:19927
1	/thing:2000
1	/thing:2003
1	/thing:2014
1	/thing:2015
1	/thing:202
1	/thing:2035
1	/thing:2066
1	/thing:2073
1	/thing:208
1	/thing:2165
1	/thing:2166
1	/thing:2175
1	/thing:2176
1	/thing:2195
1	/thing:2241
1	/thing:2341
1	/thing:2354
1	/thing:2418
1	/thing:2436
1	/thing:2513
1	/thing:2521
1	/thing:2524
1	/thing:2577
1	/thing:2606
1	/thing:2608
1	/thing:2633
1	/thing:265
1	/thing:2660
1	/thing:2684
1	/thing:2690
1	/thing:2714
1	/thing:2856
1	/thing:2874
1	/thing:2892
1	/thing:3015
1	/thing:3016
1	/thing:3017
1	/thing:3050
1	/thing:3057
1	/thing:3062
1	/thing:3069
1	/thing:3073
1	/thing:3074
1	/thing:3076
1	/thing:3078
1	/thing:3103
1	/thing:3133
1	/thing:3154
1	/thing:3156
1	/thing:3157
1	/thing:3187
1	/thing:3215
1	/thing:3216
1	/thing:3224
1	/thing:3229
1	/thing:3233
1	/thing:3246
1	/thing:3248
1	/thing:3254
1	/thing:3270
1	/thing:3272
1	/thing:3275
1	/thing:3276
1	/thing:3309
1	/thing:3369
1	/thing:3395
1	/thing:3411
1	/thing:3428
1	/thing:3437
1	/thing:3462
1	/thing:3471
1	/thing:3485
1	/thing:3490
1	/thing:3494
1	/thing:3498
1	/thing:3503
1	/thing:3525
1	/thing:3550
1	/thing:3562
1	/thing:3569
1	/thing:3613
1	/thing:3615
1	/thing:3616
1	/thing:3625
1	/thing:3628
1	/thing:3629
1	/thing:363
1	/thing:3647
1	/thing:3653
1	/thing:3675
1	/thing:3677
1	/thing:3680
1	/thing:3697
1	/thing:3716
1	/thing:3717
1	/thing:3718
1	/thing:3720
1	/thing:3722
1	/thing:3731
1	/thing:3734
1	/thing:3737
1	/thing:3744
1	/thing:3747
1	/thing:3752
1	/thing:3753
1	/thing:3760
1	/thing:3767
1	/thing:3775
1	/thing:3783
1	/thing:3786
1	/thing:381
1	/thing:3819
1	/thing:3838
1	/thing:3843
1	/thing:3868
1	/thing:3869
1	/thing:3871
1	/thing:3911
1	/thing:3917
1	/thing:3919
1	/thing:3936
1	/thing:3947
1	/thing:3954
1	/thing:3955
1	/thing:3962
1	/thing:3973
1	/thing:3997
1	/thing:4017
1	/thing:4020
1	/thing:4022
1	/thing:4036
1	/thing:4042
1	/thing:4045
1	/thing:4048
1	/thing:4049
1	/thing:405
1	/thing:4057
1	/thing:4064
1	/thing:4065
1	/thing:4069
1	/thing:4076
1	/thing:4085
1	/thing:409
1	/thing:4121
1	/thing:4126
1	/thing:4147
1	/thing:4154
1	/thing:4162
1	/thing:4164
1	/thing:4179
1	/thing:4219
1	/thing:4226
1	/thing:4232
1	/thing:4234
1	/thing:4242
1	/thing:4257
1	/thing:4258
1	/thing:4262
1	/thing:4266
1	/thing:4274
1	/thing:4286
1	/thing:4291
1	/thing:4305
1	/thing:4306
1	/thing:4307
1	/thing:4337
1	/thing:4339
1	/thing:4366
1	/thing:4378
1	/thing:4379
1	/thing:4390
1	/thing:4394
1	/thing:4397
1	/thing:4402
1	/thing:4410
1	/thing:4415
1	/thing:4427
1	/thing:4430
1	/thing:4434
1	/thing:4449
1	/thing:4450
1	/thing:4451
1	/thing:4452
1	/thing:4460
1	/thing:4480
1	/thing:4495
1	/thing:4496
1	/thing:4501
1	/thing:4502
1	/thing:4503
1	/thing:4523
1	/thing:4533
1	/thing:4550
1	/thing:4551
1	/thing:4552
1	/thing:4555
1	/thing:4557
1	/thing:4578
1	/thing:4583
1	/thing:4587
1	/thing:4597
1	/thing:4599
1	/thing:4610
1	/thing:4626
1	/thing:4635
1	/thing:4636
1	/thing:4652
1	/thing:4680
1	/thing:4684
1	/thing:4685
1	/thing:4700
1	/thing:4712
1	/thing:4713
1	/thing:4723
1	/thing:4724
1	/thing:4736
1	/thing:4753
1	/thing:4756
1	/thing:4758
1	/thing:4762
1	/thing:4778
1	/thing:4787
1	/thing:4796
1	/thing:480
1	/thing:481
1	/thing:4817
1	/thing:4820
1	/thing:4832
1	/thing:4833
1	/thing:4846
1	/thing:4848
1	/thing:4849
1	/thing:485
1	/thing:4853
1	/thing:486
1	/thing:487
1	/thing:4892
1	/thing:4897
1	/thing:490
1	/thing:4919
1	/thing:492
1	/thing:4920
1	/thing:4922
1	/thing:497
1	/thing:4976
1	/thing:498
1	/thing:4981
1	/thing:4989
1	/thing:4991
1	/thing:500
1	/thing:5001
1	/thing:5026
1	/thing:5027
1	/thing:503
1	/thing:5031
1	/thing:5034
1	/thing:5042
1	/thing:5048
1	/thing:505
1	/thing:5070
1	/thing:5074
1	/thing:5077
1	/thing:5079
1	/thing:5084
1	/thing:5094
1	/thing:5096
1	/thing:5100
1	/thing:5115
1	/thing:5116
1	/thing:5117
1	/thing:5123
1	/thing:5124
1	/thing:5132
1	/thing:5134
1	/thing:5147
1	/thing:5148
1	/thing:5149
1	/thing:515
1	/thing:5150
1	/thing:5157
1	/thing:516
1	/thing:5169
1	/thing:5175
1	/thing:518
1	/thing:5194
1	/thing:5197
1	/thing:5201
1	/thing:5205
1	/thing:5207
1	/thing:5209
1	/thing:5212
1	/thing:5213
1	/thing:5223
1	/thing:5238
1	/thing:5251
1	/thing:5262
1	/thing:5271
1	/thing:5311
1	/thing:5321
1	/thing:5322
1	/thing:5360
1	/thing:5368
1	/thing:5393
1	/thing:5394
1	/thing:5396
1	/thing:5397
1	/thing:5405
1	/thing:5406
1	/thing:5413
1	/thing:5416
1	/thing:5419
1	/thing:5425
1	/thing:5427
1	/thing:5440
1	/thing:5445
1	/thing:5449
1	/thing:5454
1	/thing:546
1	/thing:5472
1	/thing:5476
1	/thing:549
1	/thing:5503
1	/thing:5506
1	/thing:551
1	/thing:5514
1	/thing:5523
1	/thing:5542
1	/thing:5548
1	/thing:5549
1	/thing:555
1	/thing:5566
1	/thing:5567
1	/thing:5569
1	/thing:5576
1	/thing:5591
1	/thing:5610
1	/thing:5626
1	/thing:5627
1	/thing:563
1	/thing:5639
1	/thing:5646
1	/thing:5650
1	/thing:5652
1	/thing:5658
1	/thing:5662
1	/thing:5667
1	/thing:5677
1	/thing:5681
1	/thing:5690
1	/thing:5701
1	/thing:5703
1	/thing:5708
1	/thing:5724
1	/thing:5747
1	/thing:5762
1	/thing:5769
1	/thing:5795
1	/thing:5798
1	/thing:5801
1	/thing:5811
1	/thing:584
1	/thing:5897
1	/thing:5899
1	/thing:5900
1	/thing:5905
1	/thing:5937
1	/thing:5942
1	/thing:5943
1	/thing:5946
1	/thing:5953
1	/thing:5960
1	/thing:5980
1	/thing:5982
1	/thing:6004
1	/thing:6077
1	/thing:6083
1	/thing:6088
1	/thing:6092
1	/thing:6111
1	/thing:6112
1	/thing:6144
1	/thing:6148
1	/thing:6151
1	/thing:6164
1	/thing:6175
1	/thing:6189
1	/thing:6199
1	/thing:6204
1	/thing:6214
1	/thing:6233
1	/thing:6250
1	/thing:627
1	/thing:6270
1	/thing:6271
1	/thing:6275
1	/thing:6285
1	/thing:6298
1	/thing:6313
1	/thing:6323
1	/thing:6329
1	/thing:6336
1	/thing:6339
1	/thing:6349
1	/thing:6351
1	/thing:6368
1	/thing:6369
1	/thing:6375
1	/thing:6376
1	/thing:638
1	/thing:6391
1	/thing:6401
1	/thing:6430
1	/thing:6458
1	/thing:6470
1	/thing:6474
1	/thing:6479
1	/thing:6492
1	/thing:6496
1	/thing:6499
1	/thing:6515
1	/thing:6533
1	/thing:6541
1	/thing:6547
1	/thing:6551
1	/thing:6554
1	/thing:6562
1	/thing:6565
1	/thing:6582
1	/thing:6589
1	/thing:6591
1	/thing:6601
1	/thing:6607
1	/thing:6617
1	/thing:6621
1	/thing:6649
1	/thing:6661
1	/thing:6663
1	/thing:6672
1	/thing:6681
1	/thing:6705
1	/thing:6707
1	/thing:6713
1	/thing:6714
1	/thing:6720
1	/thing:6725
1	/thing:6739
1	/thing:6741
1	/thing:6755
1	/thing:6758
1	/thing:6773
1	/thing:6780
1	/thing:6794
1	/thing:6796
1	/thing:6798
1	/thing:6805
1	/thing:6811
1	/thing:6813
1	/thing:6816
1	/thing:6820
1	/thing:6823
1	/thing:6827
1	/thing:6836
1	/thing:6837
1	/thing:6844
1	/thing:6846
1	/thing:6868
1	/thing:6869
1	/thing:6874
1	/thing:6875
1	/thing:6884
1	/thing:6889
1	/thing:6890
1	/thing:6891
1	/thing:6895
1	/thing:6901
1	/thing:6907
1	/thing:6914
1	/thing:6931
1	/thing:6957
1	/thing:6959
1	/thing:6976
1	/thing:6978
1	/thing:6980
1	/thing:6985
1	/thing:6988
1	/thing:6989
1	/thing:6990
1	/thing:6992
1	/thing:7008
1	/thing:7017
1	/thing:7024
1	/thing:7027
1	/thing:7036
1	/thing:7056
1	/thing:7057
1	/thing:7059
1	/thing:7076
1	/thing:7080
1	/thing:7088
1	/thing:7089
1	/thing:7107
1	/thing:7109
1	/thing:711
1	/thing:7110
1	/thing:7116
1	/thing:7127
1	/thing:7144
1	/thing:7145
1	/thing:7155
1	/thing:7157
1	/thing:717
1	/thing:7215
1	/thing:7218
1	/thing:7242
1	/thing:7244
1	/thing:7251
1	/thing:7255
1	/thing:7267
1	/thing:7270
1	/thing:7272
1	/thing:7287
1	/thing:7294
1	/thing:7303
1	/thing:7304
1	/thing:7310
1	/thing:7318
1	/thing:7320
1	/thing:7322
1	/thing:7325
1	/thing:7327
1	/thing:7337
1	/thing:7338
1	/thing:7340
1	/thing:7343
1	/thing:740
1	/thing:7403
1	/thing:7410
1	/thing:7429
1	/thing:7446
1	/thing:7450
1	/thing:7451
1	/thing:7454
1	/thing:7457
1	/thing:7459
1	/thing:7477
1	/thing:7478
1	/thing:7489
1	/thing:7490
1	/thing:7491
1	/thing:7492
1	/thing:7495
1	/thing:7507
1	/thing:7508
1	/thing:7518
1	/thing:752
1	/thing:7530
1	/thing:7532
1	/thing:7540
1	/thing:7554
1	/thing:7564
1	/thing:7573
1	/thing:7578
1	/thing:7595
1	/thing:7602
1	/thing:7603
1	/thing:7607
1	/thing:763
1	/thing:764
1	/thing:7648
1	/thing:7663
1	/thing:7674
1	/thing:7700
1	/thing:7701
1	/thing:7705
1	/thing:7720
1	/thing:7734
1	/thing:7745
1	/thing:775
1	/thing:7757
1	/thing:7758
1	/thing:7765
1	/thing:7767
1	/thing:7772
1	/thing:7773
1	/thing:7788
1	/thing:7808
1	/thing:7809
1	/thing:7822
1	/thing:7828
1	/thing:7835
1	/thing:7840
1	/thing:7849
1	/thing:7853
1	/thing:7873
1	/thing:7890
1	/thing:7896
1	/thing:7909
1	/thing:7915
1	/thing:7928
1	/thing:7930
1	/thing:7932
1	/thing:7938
1	/thing:7941
1	/thing:7945
1	/thing:7961
1	/thing:7966
1	/thing:7974
1	/thing:7976
1	/thing:7981
1	/thing:7984
1	/thing:7989
1	/thing:8014
1	/thing:8020
1	/thing:803
1	/thing:8031
1	/thing:8037
1	/thing:8051
1	/thing:8059
1	/thing:8074
1	/thing:8076
1	/thing:8077
1	/thing:8078
1	/thing:8082
1	/thing:8084
1	/thing:8086
1	/thing:8120
1	/thing:8122
1	/thing:8123
1	/thing:8128
1	/thing:8129
1	/thing:8130
1	/thing:8131
1	/thing:8132
1	/thing:8135
1	/thing:8136
1	/thing:8144
1	/thing:8148
1	/thing:8154
1	/thing:8155
1	/thing:8156
1	/thing:8160
1	/thing:8162
1	/thing:8163
1	/thing:8177
1	/thing:8191
1	/thing:8195
1	/thing:8196
1	/thing:8210
1	/thing:8211
1	/thing:8212
1	/thing:8232
1	/thing:8252
1	/thing:8254
1	/thing:8268
1	/thing:8271
1	/thing:8272
1	/thing:8274
1	/thing:8275
1	/thing:8282
1	/thing:8284
1	/thing:8293
1	/thing:8302
1	/thing:8303
1	/thing:8312
1	/thing:8315
1	/thing:8317
1	/thing:8320
1	/thing:8321
1	/thing:8331
1	/thing:8336
1	/thing:8337
1	/thing:8342
1	/thing:8359
1	/thing:8360
1	/thing:8373
1	/thing:8388
1	/thing:8391
1	/thing:8392
1	/thing:8393
1	/thing:8402
1	/thing:8421
1	/thing:8429
1	/thing:8433
1	/thing:8436
1	/thing:8444
1	/thing:8454
1	/thing:8455
1	/thing:8456
1	/thing:8464
1	/thing:8472
1	/thing:8478
1	/thing:8483
1	/thing:851
1	/thing:8510
1	/thing:8513
1	/thing:8521
1	/thing:8524
1	/thing:854
1	/thing:8546
1	/thing:8549
1	/thing:8551
1	/thing:8555
1	/thing:8559
1	/thing:8565
1	/thing:8566
1	/thing:8570
1	/thing:8574
1	/thing:8586
1	/thing:8588
1	/thing:8607
1	/thing:8622
1	/thing:8629
1	/thing:8633
1	/thing:8635
1	/thing:8641
1	/thing:8643
1	/thing:865
1	/thing:8667
1	/thing:8675
1	/thing:8682
1	/thing:8687
1	/thing:8688
1	/thing:8694
1	/thing:8700
1	/thing:8704
1	/thing:8705
1	/thing:8707
1	/thing:8720
1	/thing:8727
1	/thing:8735
1	/thing:8738
1	/thing:8742
1	/thing:8744
1	/thing:8745
1	/thing:8750
1	/thing:8752
1	/thing:8753
1	/thing:876
1	/thing:8761
1	/thing:8764
1	/thing:8767
1	/thing:877
1	/thing:8770
1	/thing:8771
1	/thing:8776
1	/thing:8786
1	/thing:8788
1	/thing:8792
1	/thing:8793
1	/thing:8806
1	/thing:8811
1	/thing:8816
1	/thing:8821
1	/thing:8822
1	/thing:8830
1	/thing:8834
1	/thing:8867
1	/thing:8868
1	/thing:8872
1	/thing:8880
1	/thing:8888
1	/thing:8892
1	/thing:8896
1	/thing:8899
1	/thing:8907
1	/thing:8908
1	/thing:892
1	/thing:8921
1	/thing:8944
1	/thing:8952
1	/thing:8968
1	/thing:8974
1	/thing:8978
1	/thing:8983
1	/thing:8985
1	/thing:8989
1	/thing:8991
1	/thing:9002
1	/thing:9006
1	/thing:9011
1	/thing:9014
1	/thing:9027
1	/thing:9028
1	/thing:9031
1	/thing:9034
1	/thing:9044
1	/thing:9045
1	/thing:9049
1	/thing:9050
1	/thing:9053
1	/thing:9070
1	/thing:9071
1	/thing:9075
1	/thing:9085
1	/thing:9086
1	/thing:9092
1	/thing:9093
1	/thing:9102
1	/thing:9126
1	/thing:9130
1	/thing:9134
1	/thing:9144
1	/thing:9146
1	/thing:9149
1	/thing:9153
1	/thing:9154
1	/thing:9155
1	/thing:9159
1	/thing:9161
1	/thing:9176
1	/thing:9179
1	/thing:9181
1	/thing:9184
1	/thing:9188
1	/thing:9193
1	/thing:9194
1	/thing:9196
1	/thing:9204
1	/thing:9206
1	/thing:9208
1	/thing:9209
1	/thing:9212
1	/thing:9224
1	/thing:9228
1	/thing:9232
1	/thing:9237
1	/thing:9241
1	/thing:9242
1	/thing:9247
1	/thing:9280
1	/thing:9294
1	/thing:9303
1	/thing:9313
1	/thing:9317
1	/thing:9321
1	/thing:9331
1	/thing:9333
1	/thing:9338
1	/thing:9343
1	/thing:9347
1	/thing:9348
1	/thing:9354
1	/thing:9358
1	/thing:9359
1	/thing:9363
1	/thing:9382
1	/thing:9387
1	/thing:9389
1	/thing:9404
1	/thing:941
1	/thing:9421
1	/thing:9452
1	/thing:9454
1	/thing:9458
1	/thing:9459
1	/thing:9460
1	/thing:9463
1	/thing:9469
1	/thing:9491
1	/thing:9494
1	/thing:9500
1	/thing:9505
1	/thing:9512
1	/thing:9523
1	/thing:9551
1	/thing:9552
1	/thing:9555
1	/thing:9557
1	/thing:9559
1	/thing:9563
1	/thing:9564
1	/thing:9577
1	/thing:9578
1	/thing:9591
1	/thing:9599
1	/thing:9604
1	/thing:9613
1	/thing:9622
1	/thing:9623
1	/thing:9630
1	/thing:9640
1	/thing:9641
1	/thing:9646
1	/thing:965
1	/thing:9695
1	/thing:9714
1	/thing:9717
1	/thing:9721
1	/thing:9725
1	/thing:9750
1	/thing:9758
1	/thing:9763
1	/thing:9779
1	/thing:979
1	/thing:9790
1	/thing:9803
1	/thing:9808
1	/thing:9809
1	/thing:9810
1	/thing:9824
1	/thing:9828
1	/thing:9829
1	/thing:9831
1	/thing:9833
1	/thing:9835
1	/thing:9842
1	/thing:9857
1	/thing:9872
1	/thing:9879
1	/thing:9896
1	/thing:9901
1	/thing:9911
1	/thing:9917
1	/thing:9918
1	/thing:993
1	/thing:9936
1	/thing:9965
1	/thing:9969
1	/thing:9976
